Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
57531,960.364,406.3091754,180.6903526,2.24864897,0.895673883,58025,270.648747,0.79423215,0.991486428,0.78386278,0.666115272,0.007062439,0.000857693,0.443709556,0.997747036,HOROZ
48579,851.748,334.3338754,186.476325,1.792902532,0.83000577,49429,248.7020383,0.754918415,0.982803617,0.841465258,0.743873285,0.006882272,0.001299892,0.553347465,0.992098071,SIRA
50552,813.194,289.6649456,222.4757365,1.302006907,0.640395779,50884,253.7021984,0.768501064,0.993475356,0.96063825,0.875847086,0.005730039,0.002079939,0.767108117,0.998780067,SEKER
43255,775.342,295.9427576,186.4394666,1.587339649,0.776607387,43605,234.6784534,0.702191558,0.991973398,0.904189709,0.792985966,0.006841816,0.001668834,0.628826742,0.99816162,SIRA
47022,819.584,301.500289,199.3082869,1.512733332,0.75033741,47729,244.6840205,0.70651341,0.985187203,0.879678582,0.811554846,0.006411898,0.001715686,0.658621268,0.996318345,SIRA
43312,781.732,291.8434766,189.326388,1.54148336,0.761022246,43820,234.8330283,0.700478717,0.98840712,0.890640259,0.804654025,0.006738167,0.001742442,0.647468101,0.998061303,SIRA
50563,864.552,335.6293667,197.8413464,1.69645715,0.807794827,52100,253.7297994,0.682730219,0.97049904,0.850081291,0.755982118,0.006637845,0.001337374,0.571508962,0.969540466,HOROZ
45989,769.145,267.9785692,218.8411482,1.224534652,0.577151987,46275,241.981432,0.794832354,0.993819557,0.976893878,0.902987999,0.005827014,0.002389757,0.815387326,0.998470035,SEKER
28078,616.31,227.3123329,157.4689594,1.443537404,0.721184824,28387,189.0767567,0.796900721,0.989114736,0.928918484,0.831792777,0.008095745,0.002390546,0.691879224,0.99875354,DERMASON
67686,1044.47,368.6010689,234.2025027,1.573856234,0.772197935,69063,293.5651407,0.708383046,0.980061683,0.77968068,0.796430519,0.005445751,0.001351541,0.634301572,0.998299483,BARBUNYA
22705,552.565,207.4162164,139.8592355,1.483035537,0.738464209,23033,170.0261858,0.736410223,0.985759562,0.93446841,0.819734295,0.009135266,0.002544447,0.671964314,0.996546957,DERMASON
52430,870.22,338.9620647,198.5782424,1.706944631,0.81042523,53014,258.371727,0.816488616,0.988984042,0.870024737,0.762243785,0.00646504,0.001346253,0.581015587,0.991761437,SIRA
50119,835.834,313.567906,204.2503522,1.535213539,0.758755804,50606,252.6133265,0.754304377,0.990376635,0.901513417,0.805609636,0.006256468,0.001625577,0.649006885,0.996364157,SIRA
32211,671.846,248.3245435,165.8386389,1.497386527,0.744313626,32560,202.5149846,0.737532628,0.989281327,0.896756638,0.815525448,0.007709309,0.002103513,0.665081756,0.995884461,DERMASON
25623,595.048,225.5910435,144.8607612,1.557295721,0.766588394,25894,180.6217508,0.764363701,0.989534255,0.909359987,0.800660115,0.00880424,0.002231847,0.641056619,0.99831473,DERMASON
40149,762.033,285.2186523,180.4594209,1.580514062,0.774392473,40686,226.095764,0.674773109,0.986801357,0.868834462,0.792710302,0.007104004,0.001730378,0.628389623,0.993178635,SIRA
82389,1085.575,415.3920521,253.7863026,1.636778848,0.791664487,83043,323.8841349,0.799893204,0.992124562,0.87853573,0.779707106,0.005041839,0.001149462,0.607943172,0.995068524,CALI
188980,1696.319,650.0019914,374.7298894,1.734588059,0.817093087,192822,490.5270728,0.645608713,0.980074888,0.82529774,0.754654723,0.003439528,0.000688132,0.569503751,0.987854406,BOMBAY
37443,732.327,277.979959,172.0699297,1.61550574,0.785390036,37804,218.3435556,0.68105424,0.990450746,0.877345008,0.785465097,0.007424084,0.001743132,0.616955419,0.996695021,DERMASON
39954,765.008,283.6796592,180.5479036,1.57121547,0.771318006,40716,225.5460325,0.731115503,0.981284999,0.857902979,0.795072982,0.007100157,0.001750152,0.632141046,0.993229791,SIRA
39931,785.747,320.9856849,159.5821638,2.011413289,0.867657238,40451,225.481104,0.805255304,0.987144941,0.812745526,0.702464672,0.008038509,0.001207406,0.493456616,0.992545195,HOROZ
175054,1619.861,607.6671569,370.082794,1.641976246,0.793153169,177343,472.1076946,0.768168155,0.987092809,0.838351999,0.776918234,0.003471313,0.000780144,0.603601943,0.991100052,BOMBAY
43133,772.6,287.5099678,191.8002209,1.499007491,0.74496095,43558,234.3472664,0.769297995,0.990242895,0.908050751,0.815092667,0.006665661,0.001814893,0.664376056,0.995904684,SIRA
32279,670.977,250.8205643,164.181397,1.527703924,0.755995254,32662,202.7286345,0.757189772,0.988273835,0.900979001,0.808261616,0.007770395,0.002045647,0.653286839,0.998028868,DERMASON
51460,859.757,325.8442154,202.0423123,1.612752357,0.784555975,52109,255.9705197,0.781651097,0.987545338,0.87483914,0.785561037,0.00633199,0.001487441,0.617106143,0.995239386,SIRA
33382,659.434,222.8701044,190.920249,1.167346605,0.515908654,33730,206.1632423,0.781688327,0.989682775,0.964671718,0.925037671,0.006676356,0.003015483,0.855694693,0.998892294,SEKER
43995,785.046,286.5332697,196.0617028,1.461444359,0.729243215,44531,236.6773622,0.809684187,0.987963441,0.897063065,0.826003076,0.00651286,0.001870157,0.682281082,0.997115839,SIRA
43949,764.043,277.995372,201.440147,1.380039561,0.689151896,44246,236.5535981,0.75064904,0.993287529,0.946069974,0.850926389,0.006325408,0.002045673,0.724075719,0.999253138,SEKER
52994,915.63,382.6446236,176.8480716,2.163691242,0.886789703,53608,259.7576879,0.79786209,0.988546486,0.794321903,0.678848393,0.007220527,0.000945888,0.460835141,0.997104958,HOROZ
32541,675.258,243.6372084,171.8054585,1.418099346,0.709039055,33058,203.5497188,0.811982234,0.98436082,0.896811735,0.835462367,0.007487084,0.002250091,0.697997367,0.989829609,DERMASON
54954,917.472,347.6613338,204.8505384,1.697146303,0.807969439,56139,264.5176855,0.832510226,0.97889168,0.820396002,0.760848733,0.006326406,0.001307766,0.578890795,0.982462373,HOROZ
37761,698.336,236.5589109,203.4651127,1.162650971,0.51011981,38115,219.2687813,0.781493822,0.990712318,0.973026098,0.926909836,0.006264636,0.002852499,0.859161844,0.998905352,SEKER
38345,717.637,263.6003887,185.7124368,1.419400839,0.709681531,38755,220.9578474,0.77848384,0.98942072,0.935640392,0.838230355,0.00687444,0.002093489,0.702630129,0.997313794,DERMASON
39659,742.829,280.2756751,180.6504477,1.551480656,0.764565886,40165,224.7118313,0.736499034,0.987401967,0.903179191,0.801752886,0.007067139,0.001801298,0.642807689,0.997303696,DERMASON
36768,699.477,244.34699,191.6975467,1.274648498,0.62009085,37178,216.3665214,0.781732364,0.988971973,0.944350019,0.885488793,0.006645643,0.002520281,0.784090403,0.999439655,SEKER
68901,1003.207,373.0537154,236.0557592,1.580362693,0.774342956,69802,296.1882474,0.709675758,0.98709206,0.860308634,0.793956031,0.005414344,0.001327124,0.63036618,0.996207193,BARBUNYA
40535,750.716,281.5223744,184.1581483,1.528698985,0.756363962,40902,227.1800276,0.784831939,0.991027334,0.903834048,0.806969706,0.006945168,0.001816734,0.651200106,0.995488941,DERMASON
51782,858.661,311.3287503,212.4263601,1.465584356,0.731052055,52581,256.7701114,0.713663552,0.984804397,0.882561968,0.824755539,0.006012297,0.001716015,0.6802217,0.996922282,BARBUNYA
30390,650.855,239.4030296,162.1716811,1.476232028,0.735614607,30841,196.7072692,0.790479906,0.985376609,0.901513165,0.821657393,0.007877691,0.002214837,0.675120872,0.996635053,DERMASON
83242,1136.826,401.0345748,265.7398989,1.509124435,0.748941712,84536,325.5564562,0.705590167,0.984692912,0.80940219,0.811791493,0.004817695,0.001290616,0.659005428,0.994521194,BARBUNYA
41851,775.402,283.086227,190.1253355,1.488945312,0.740899111,42604,230.8383594,0.746699258,0.982325603,0.874705525,0.815434795,0.006764145,0.001844801,0.664933905,0.99005022,SIRA
72422,1021.256,349.4805572,265.1379863,1.318108213,0.65148321,73542,303.6619079,0.756144417,0.984770607,0.872591817,0.868894998,0.004825613,0.001696686,0.754978517,0.995143383,BARBUNYA
71775,1027.656,353.4174388,259.7694409,1.36050429,0.678043723,72769,302.3024451,0.815032249,0.986340337,0.854058345,0.855369351,0.004923963,0.001625958,0.731656726,0.995422114,BARBUNYA
55820,894.312,344.3845312,207.1708844,1.662321094,0.798821222,56387,266.5937572,0.744981849,0.989944491,0.8770444,0.774116527,0.006169554,0.001366655,0.599256397,0.99615655,SIRA
32796,654.824,223.1453687,187.4192621,1.190621317,0.542744878,33111,204.3456976,0.800820453,0.990486545,0.961128742,0.915751462,0.006804042,0.002951598,0.83860074,0.998455917,SEKER
35773,695.263,260.2901236,175.4282129,1.483741522,0.738757039,36055,213.4188329,0.702050829,0.992178616,0.929965828,0.819926742,0.007276161,0.002028534,0.672279862,0.997489545,DERMASON
58639,954.844,394.7229777,189.9642223,2.077880629,0.876578118,59344,273.2425546,0.600532541,0.988120113,0.808223684,0.692238785,0.006731407,0.000953475,0.479194536,0.995709044,HOROZ
73257,1055.446,415.2978813,227.1072646,1.828641994,0.837228055,74835,305.4074481,0.775830297,0.97891361,0.826393623,0.735393706,0.005669054,0.001022751,0.540803903,0.988936728,CALI
40669,803.675,324.5929153,160.2976462,2.02493875,0.869551599,41155,227.555222,0.619123736,0.988190985,0.791247662,0.701048024,0.007981335,0.001189177,0.491468332,0.995193271,HOROZ
75510,1068.728,415.2455851,232.5963734,1.785262509,0.828396802,76172,310.0682474,0.709020742,0.991309142,0.830768381,0.746710521,0.005499213,0.001054604,0.557576603,0.995420605,CALI
31972,661.829,243.9211798,167.5224022,1.45605111,0.726856769,32321,201.7622728,0.799180123,0.989202067,0.917250764,0.827161762,0.007629212,0.002203034,0.68419658,0.99622519,DERMASON
73094,1052.343,369.0461015,253.2377065,1.457311025,0.727417341,74275,305.0674864,0.775771856,0.98409963,0.829424691,0.826637878,0.005048925,0.001454253,0.683330182,0.995824608,BARBUNYA
37264,693.036,239.7435958,198.1640344,1.209823955,0.562839014,37541,217.8210238,0.783499085,0.992621401,0.974962127,0.908558258,0.006433652,0.00270426,0.825478108,0.998683189,SEKER
74044,1048.432,388.726498,244.2241059,1.59167948,0.777997644,74909,307.0435618,0.745434411,0.988452656,0.846484871,0.789870419,0.005249939,0.001260542,0.623895279,0.993041313,CALI
56724,933.793,383.3593112,188.7220645,2.031343353,0.870434037,57387,268.7438184,0.75931677,0.988446861,0.817476891,0.701023324,0.006758326,0.001006813,0.4914337,0.99827058,HOROZ
53306,913.497,374.4862022,183.1041603,2.045208594,0.872313112,53951,260.5212221,0.707341994,0.988044707,0.802734093,0.695676424,0.007025217,0.001015006,0.483965687,0.989810783,HOROZ
40622,727.43,250.4514143,206.7284747,1.211499357,0.564514039,40942,227.4236944,0.765009416,0.992184065,0.964692162,0.908055141,0.006165413,0.002585776,0.82456414,0.998958925,SEKER
42843,776.196,284.0933385,192.7875666,1.473608198,0.734502084,43422,233.5581337,0.803974554,0.986665745,0.893607772,0.8221176,0.006631033,0.001868516,0.675877349,0.995978401,SIRA
29170,630.115,229.1894675,162.4229328,1.411065935,0.70552593,29447,192.718441,0.725983076,0.990593269,0.923223088,0.840869535,0.007857027,0.002422995,0.707061575,0.997710503,DERMASON
40962,727.564,255.622513,204.2785081,1.251343156,0.601143226,41237,228.3734622,0.782912844,0.993331232,0.972408202,0.893401209,0.006240479,0.002452358,0.79816572,0.998779212,SEKER
29098,638.41,243.2299584,152.7184161,1.592669467,0.778312847,29464,192.4804517,0.711895092,0.987578061,0.897167724,0.791351744,0.008358992,0.002022143,0.626237582,0.997389476,DERMASON
27220,616.84,219.9697757,157.9569004,1.392593645,0.69595586,27572,186.1654651,0.725944101,0.987233425,0.898985999,0.84632293,0.008081182,0.002557402,0.716262502,0.997462609,DERMASON
48201,825.629,303.2859997,203.7695072,1.488377746,0.740666871,48836,247.732556,0.72773802,0.986997297,0.888578978,0.816828196,0.00629211,0.001727822,0.667208301,0.993057988,SIRA
162866,1518.137,572.2055991,363.5925914,1.573754836,0.772164249,164395,455.3761431,0.811566616,0.990699231,0.888011038,0.795826087,0.003513352,0.000869309,0.633339161,0.996720568,BOMBAY
68385,1010.424,385.8246689,226.7409538,1.701609976,0.809094372,69205,295.0770853,0.702313831,0.988151145,0.841711787,0.764795797,0.005641949,0.001190669,0.584912612,0.995293135,CALI
40971,769.264,296.3083827,177.5063445,1.669283335,0.80070453,41552,228.3985494,0.785426731,0.98601752,0.87003277,0.770813662,0.007232149,0.00157487,0.594153701,0.991810871,SIRA
46364,820.682,323.4547909,182.9984385,1.7675276,0.82456857,46838,242.9660023,0.79858073,0.989880012,0.865049471,0.751159077,0.006976421,0.001370062,0.564239959,0.997309701,SIRA
36892,697.906,243.8606864,192.9020853,1.264168223,0.611772236,37200,216.7310621,0.765330678,0.99172043,0.951805478,0.888749496,0.006610124,0.00254394,0.789875667,0.998535718,SEKER
39580,753.356,279.380961,180.6710899,1.546351224,0.762758351,40118,224.4879088,0.713153153,0.986589561,0.876365255,0.803518994,0.00705864,0.001815037,0.645642774,0.998390494,DERMASON
32782,666.759,251.2848315,166.2973185,1.511057628,0.749690918,33098,204.3020772,0.768502239,0.990452595,0.926632518,0.813029883,0.007665329,0.00206603,0.661017591,0.998835673,DERMASON
31499,660.822,251.8435495,159.7575039,1.576411394,0.773044187,31898,200.2642565,0.72846901,0.987491379,0.906437041,0.795193114,0.007995287,0.001971988,0.632332089,0.99681551,DERMASON
42515,803.074,312.7763644,174.0957739,1.796576432,0.83077109,43105,232.6623718,0.716609358,0.986312493,0.828401576,0.743861744,0.007356847,0.001389442,0.553330294,0.994100165,SIRA
47348,816.287,313.4018533,192.7825488,1.625675432,0.788426529,47850,245.5307434,0.692222222,0.989508882,0.892947124,0.783437433,0.006619115,0.001538144,0.613774211,0.997797656,SIRA
42476,775.825,298.4518582,181.8538174,1.641163559,0.792921509,42879,232.555634,0.782073943,0.99060146,0.886800514,0.77920652,0.007026364,0.001597794,0.607162802,0.996453464,SIRA
35249,706.381,272.6598718,165.2835727,1.649648948,0.795320184,35703,211.8499958,0.751609877,0.987283982,0.8877254,0.776975337,0.007735251,0.001738934,0.603690674,0.995877686,SIRA
29081,638.527,238.8763025,155.2048378,1.539103457,0.760166004,29406,192.4242168,0.70687895,0.988947834,0.896315008,0.805539163,0.008214171,0.002133488,0.648893343,0.998713988,DERMASON
39099,730.036,247.7344729,201.3327798,1.230472619,0.582688119,39497,223.119683,0.742508261,0.989923285,0.921906677,0.900640433,0.006336082,0.002571617,0.81115319,0.998101791,SEKER
49550,849.16,332.5499666,190.9474734,1.74157825,0.818720797,50319,251.1752763,0.697808698,0.984717502,0.863524107,0.755300862,0.006711402,0.001347327,0.570479392,0.993534501,SIRA
74460,1044.175,407.4378133,234.8513568,1.73487528,0.817160421,75603,307.9048822,0.79212766,0.984881552,0.85819566,0.755710128,0.005471902,0.001100878,0.571097798,0.990783452,CALI
87527,1145.742,455.6584052,246.6049413,1.847726176,0.840890215,88671,333.8305523,0.767881739,0.987098375,0.837873086,0.732633369,0.005205918,0.000925175,0.536751653,0.991770078,CALI
41084,735.08,255.4653723,204.9917072,1.246222961,0.596753476,41440,228.7132997,0.763302616,0.991409266,0.955461894,0.895281022,0.006218123,0.002464204,0.801528109,0.998882733,SEKER
36321,719.951,274.3242677,169.1080355,1.622183517,0.787391656,36783,215.047282,0.800727513,0.98743985,0.880565736,0.783916362,0.007552773,0.001759402,0.614524863,0.996872104,DERMASON
30695,647.597,234.1149917,170.5548881,1.372666561,0.685036187,31423,197.6919013,0.765232349,0.976832257,0.919745868,0.844422221,0.007627138,0.002392103,0.713048887,0.978778364,DERMASON
41962,755.945,286.8703906,186.5889366,1.537445873,0.759566714,42349,231.1442791,0.764711242,0.99086165,0.922753382,0.805744638,0.006836433,0.001777457,0.649224422,0.998147409,DERMASON
76545,1087.242,423.8147902,230.933358,1.835225512,0.83850613,77800,312.1860358,0.801938188,0.983868895,0.813718612,0.736609583,0.005536806,0.001005515,0.542593678,0.99578176,BARBUNYA
36592,698.499,239.8121644,194.3987173,1.233609808,0.585559966,36953,215.8480517,0.779083631,0.990230834,0.94246327,0.900071321,0.006553677,0.002653215,0.810128384,0.99938232,SEKER
71483,1048.599,388.3736617,234.9152463,1.653250131,0.796324879,72503,301.6868946,0.760684034,0.985931617,0.816946763,0.776795453,0.005433091,0.001220263,0.603411176,0.997589606,BARBUNYA
29658,638.44,230.7618014,163.9591046,1.407435116,0.703684753,30082,194.3237979,0.79520592,0.985905192,0.914348058,0.842096901,0.007780761,0.002413516,0.709127191,0.99805051,DERMASON
62502,952.384,369.8376368,216.7894717,1.705976004,0.810184672,63235,282.0993053,0.810598397,0.988408318,0.865923642,0.762765271,0.005917213,0.001235551,0.581810859,0.992555364,CALI
51382,856.906,328.1494831,201.0688448,1.632025506,0.790288036,52311,255.7764537,0.784218559,0.982240829,0.879335287,0.779451033,0.006386468,0.001454105,0.607543913,0.991527163,SIRA
37574,712.47,253.4993159,188.9044447,1.341944686,0.666855337,38001,218.7251761,0.748113489,0.988763454,0.93017386,0.862823536,0.006746668,0.002306519,0.744464454,0.999030119,SEKER
47282,823.47,309.9764429,194.5419488,1.593365569,0.778534053,47900,245.3595569,0.703078067,0.987098121,0.876213901,0.791542591,0.006555908,0.001587486,0.626539674,0.998306744,SIRA
82952,1154.249,404.4525056,261.9958139,1.543736518,0.76182836,84639,324.9888717,0.708918743,0.98006829,0.782415979,0.803527898,0.004875741,0.001253788,0.645657083,0.996724417,BARBUNYA
39176,734.729,273.4148497,182.9584707,1.494409352,0.743117733,39576,223.3392764,0.799608115,0.989892864,0.911959583,0.816851304,0.006979142,0.001916698,0.667246053,0.997138741,SIRA
63223,1029.742,345.5929335,234.523667,1.47359513,0.734496524,64555,283.7217365,0.73378598,0.979366432,0.749252344,0.820970885,0.005466253,0.001531724,0.673993194,0.993193088,BARBUNYA
80259,1093.858,430.8463441,239.1631131,1.801474895,0.831783143,81078,319.6700371,0.676400688,0.989898616,0.842910985,0.741958337,0.0053682,0.001003521,0.550502174,0.991715847,CALI
41472,759.287,293.5679686,180.4485309,1.626879239,0.788781435,41853,229.7907535,0.794482759,0.99089671,0.903967705,0.782751451,0.007078703,0.001639189,0.612699835,0.996788641,DERMASON
80728,1107.051,425.1260411,244.0028531,1.742299468,0.818887441,81858,320.6026855,0.788829283,0.986195607,0.827749258,0.754135608,0.005266154,0.001050681,0.568720515,0.990881451,CALI
25664,587.382,214.9097644,152.2693493,1.411379017,0.705683804,25922,180.7662017,0.791219633,0.990047064,0.934744553,0.841126052,0.008373978,0.002585568,0.707493036,0.998540825,DERMASON
43752,769.631,276.4439767,202.4861281,1.365248964,0.680802389,44197,236.0228306,0.767848368,0.989931443,0.928202363,0.85378178,0.006318431,0.002070983,0.728943329,0.995189124,SIRA
26210,607.859,223.429994,149.8702113,1.49082324,0.741665128,26556,182.6789765,0.727247503,0.986970929,0.891397029,0.817611697,0.008524609,0.002349863,0.668488887,0.996598769,DERMASON
